id,journal_text,ambience_type,duration_min,sleep_hours,energy_level,stress_level,time_of_day,previous_day_mood,face_emotion_hint,reflection_quality,emotional_state,intensity,face_missing,mood_missing,sleep_missing,time_enc,quality_enc,amb_cafe,amb_forest,amb_mountain,amb_ocean,amb_rain,face_enc,mood_enc,sleep_deficit,low_sleep_flag,stress_energy_ratio,stress_energy_product,net_wellbeing,contradiction_flag,productivity_proxy,text_len,text_quality_flag,text_clean
461,For some reason my thoughts were jumping around and I just observed it. ...,rain,15,5.0,1,3,evening,neutral,neutral_face,conflicted,restless,2,0,0,0,3,1,False,False,False,False,True,2,3,3.0,0,2.9702970297029703,3,-2,0,4.983388704318937,14,0,for some reason my thoughts were jumping around and i just observed it
462,At first things felt ordinary even if only briefly.,forest,25,6.0,4,5,evening,restless,happy_face,vague,neutral,2,0,0,0,3,0,False,True,False,False,False,1,5,2.0,0,1.2468827930174564,20,-1,1,19.960079840319363,9,0,at first things felt ordinary even if only briefly
463,Honestly things felt ordinary before moving on.,cafe,20,6.0,2,1,morning,calm,calm_face,conflicted,neutral,2,0,0,0,1,1,True,False,False,False,False,0,0,2.0,0,0.49751243781094534,2,1,0,39.603960396039604,7,0,honestly things felt ordinary before moving on
464,I noticed nothing really changed though I'm not sure why.,mountain,20,5.0,3,3,morning,restless,happy_face,vague,neutral,1,0,0,0,1,0,False,False,True,False,False,1,5,3.0,0,0.9966777408637875,9,0,0,19.93355481727575,10,0,i noticed nothing really changed though i m not sure why
465,For some reason my mind became quiet for a moment.,rain,12,6.0,4,4,morning,mixed,neutral_face,conflicted,calm,4,0,0,0,1,1,False,False,False,False,True,2,2,2.0,0,0.9975062344139651,16,0,1,11.970074812967582,10,0,for some reason my mind became quiet for a moment
466,Honestly I didn't notice strong emotions which surprised me.,rain,12,8.0,5,1,afternoon,neutral,tense_face,clear,neutral,2,0,0,0,2,2,False,False,False,False,True,4,3,0.0,0,0.1996007984031936,5,4,0,59.40594059405941,9,0,honestly i didn t notice strong emotions which surprised me
467,For some reason my thoughts were jumping around even if only briefly.,forest,18,4.0,3,3,morning,restless,tired_face,clear,restless,3,0,0,0,1,2,False,True,False,False,False,5,5,4.0,1,0.9966777408637875,9,0,0,17.940199335548176,12,0,for some reason my thoughts were jumping around even if only briefly
468,by the end i felt mentally drained and i wasn't expecting that. ...,rain,10,4.0,4,5,morning,overwhelmed,neutral_face,clear,overwhelmed,3,0,0,0,1,2,False,False,False,False,True,2,4,4.0,1,1.2468827930174564,20,-1,1,7.984031936127745,13,0,by the end i felt mentally drained and i wasn t expecting that
469,During teh session teh pressure didn't really go away but it didn't last long.,cafe,18,5.0,2,1,night,overwhelmed,happy_face,clear,overwhelmed,1,0,0,0,4,2,True,False,False,False,False,1,4,3.0,0,0.49751243781094534,2,1,0,35.64356435643565,14,0,during teh session teh pressure didn t really go away but it didn t last long
470,Gradually my mind kept wandering though I'm not sure why.,forest,20,6.0,1,5,evening,mixed,tense_face,clear,restless,2,0,0,0,3,2,False,True,False,False,False,4,2,2.0,0,4.9504950495049505,5,-4,0,3.9920159680638725,10,0,gradually my mind kept wandering though i m not sure why
471,At one point I kept thinking about other tasks before moving on.,rain,8,4.0,5,5,morning,focused,happy_face,vague,restless,3,0,0,0,1,0,False,False,False,False,True,1,1,4.0,1,0.9980039920159681,25,0,1,7.984031936127745,12,0,at one point i kept thinking about other tasks before moving on
472,gradually i started planning my day but it didn't last long.,rain,15,4.0,2,1,night,mixed,none,vague,focused,1,1,0,0,4,0,False,False,False,False,True,3,2,4.0,1,0.49751243781094534,2,1,0,29.702970297029704,11,0,gradually i started planning my day but it didn t last long
473,I noticed my thoughts felt lighter for a moment.,mountain,15,8.0,3,3,evening,focused,none,conflicted,calm,1,0,0,0,3,1,False,False,True,False,False,3,1,0.0,0,0.9966777408637875,9,0,0,14.950166112956811,9,0,i noticed my thoughts felt lighter for a moment
474,strangely everything still felt heavy before moving on.,cafe,25,7.0,4,2,afternoon,focused,happy_face,vague,overwhelmed,3,0,0,0,2,0,True,False,False,False,False,1,1,1.0,0,0.49875311720698257,8,2,0,49.75124378109453,8,0,strangely everything still felt heavy before moving on
475,For some reason teh pressure didn't really go away before moving on.,ocean,15,7.0,2,3,evening,neutral,happy_face,clear,overwhelmed,4,0,0,0,3,2,False,False,False,True,False,1,3,1.0,0,1.492537313432836,6,-1,0,9.966777408637874,12,0,for some reason teh pressure didn t really go away before moving on
476,For some reason my mood shifted back and forth and I just observed it.,forest,15,5.0,5,2,afternoon,overwhelmed,tense_face,clear,mixed,5,0,0,0,2,2,False,True,False,False,False,4,4,3.0,0,0.3992015968063872,10,3,0,37.3134328358209,14,0,for some reason my mood shifted back and forth and i just observed it
477,Gradually the pressure didn't really go away even if only briefly.,mountain,20,8.0,4,1,night,restless,tired_face,clear,overwhelmed,3,0,0,0,4,2,False,False,True,False,False,5,5,0.0,0,0.24937655860349128,4,3,0,79.20792079207921,11,0,gradually the pressure didn t really go away even if only briefly
478,Gradually everything still felt heavy for a moment.,forest,20,4.0,1,2,afternoon,neutral,none,clear,overwhelmed,2,0,0,0,2,2,False,True,False,False,False,3,3,4.0,1,1.9801980198019802,2,-1,0,9.950248756218906,8,0,gradually everything still felt heavy for a moment
479,Honestly my mood shifted back and forth and I wasn't expecting that.,ocean,20,6.0,3,5,evening,overwhelmed,tense_face,clear,mixed,5,0,0,0,3,2,False,False,False,True,False,4,4,2.0,0,1.6611295681063125,15,-2,0,11.976047904191617,12,0,honestly my mood shifted back and forth and i wasn t expecting that
480,At one point my mind became quiet but it didn't last long.,cafe,8,4.0,5,3,morning,restless,neutral_face,vague,calm,5,0,0,0,1,0,True,False,False,False,False,2,5,4.0,1,0.5988023952095809,15,2,0,13.2890365448505,12,0,at one point my mind became quiet but it didn t last long
481,Honestly mind was all over teh place.,ocean,8,8.0,2,1,night,calm,neutral_face,conflicted,restless,1,0,0,0,4,1,False,False,False,True,False,2,0,0.0,0,0.49751243781094534,2,1,0,15.841584158415841,7,0,honestly mind was all over teh place
482,During teh session helped me plan my day. Later it changed still a bit off tbh.,cafe,10,6.0,4,2,morning,neutral,happy_face,conflicted,focused,2,0,0,0,1,1,True,False,False,False,False,1,3,2.0,0,0.49875311720698257,8,2,0,19.900497512437813,16,0,during teh session helped me plan my day later it changed still a bit off tbh
483,honestly helped me plan my day.,forest,12,7.0,3,4,afternoon,mixed,tense_face,clear,restless,1,0,0,0,2,2,False,True,False,False,False,4,2,1.0,0,1.3289036544850499,12,-1,0,8.977556109725686,6,0,honestly helped me plan my day
484,By the end it was fine. ...,rain,8,7.0,2,3,evening,restless,calm_face,conflicted,neutral,3,0,0,0,3,1,False,False,False,False,True,0,5,1.0,0,1.492537313432836,6,-1,0,5.3156146179401995,7,0,by the end it was fine
485,I guess mind was all over the place.,mountain,15,4.0,1,3,night,mixed,tired_face,vague,neutral,1,0,0,0,4,0,False,False,True,False,False,5,2,4.0,1,2.9702970297029703,3,-2,0,4.983388704318937,8,0,i guess mind was all over the place
486,kinda calm now,rain,25,5.0,4,4,night,neutral,neutral_face,vague,overwhelmed,2,0,0,0,4,0,False,False,False,False,True,2,3,3.0,0,0.9975062344139651,16,0,1,24.93765586034913,3,1,kinda calm now
487,felt heavy,cafe,5,5.0,2,1,night,neutral,neutral_face,clear,overwhelmed,3,0,0,0,4,2,True,False,False,False,False,2,3,3.0,0,0.49751243781094534,2,1,0,9.900990099009901,2,1,felt heavy
488,back to normal after,forest,30,8.0,5,1,night,overwhelmed,none,vague,restless,4,0,0,0,4,0,False,True,False,False,False,3,4,0.0,0,0.1996007984031936,5,4,0,148.5148514851485,4,0,back to normal after
489,honestly okay session.,mountain,8,6.0,5,1,evening,neutral,happy_face,clear,calm,1,0,0,0,3,2,False,False,True,False,False,1,3,2.0,0,0.1996007984031936,5,4,0,39.603960396039604,3,1,honestly okay session
490,By the end got distracted again. ...,cafe,8,7.0,4,4,evening,mixed,none,vague,focused,4,1,0,0,3,0,True,False,False,False,False,3,2,1.0,0,0.9975062344139651,16,0,1,7.980049875311721,7,0,by the end got distracted again
491,At first felt good for a moment.,ocean,10,8.0,3,1,evening,focused,tense_face,conflicted,mixed,5,0,0,0,3,1,False,False,False,True,False,4,1,0.0,0,0.33222591362126247,3,2,0,29.702970297029704,7,0,at first felt good for a moment
492,For some reason okay session.,rain,15,5.0,2,5,night,restless,calm_face,clear,neutral,5,0,0,0,4,2,False,False,False,False,True,0,5,3.0,0,2.4875621890547266,10,-3,0,5.9880239520958085,5,0,for some reason okay session
493,during the session got distracted again. later it changed mind was all over the place.,mountain,25,5.0,4,5,evening,mixed,calm_face,clear,restless,1,0,0,0,3,2,False,False,True,False,False,0,2,3.0,0,1.2468827930174564,20,-1,1,19.960079840319363,15,0,during the session got distracted again later it changed mind was all over the place
494,At first felt heavy.,ocean,10,7.0,4,4,afternoon,focused,none,clear,overwhelmed,2,1,0,0,2,2,False,False,False,True,False,3,1,1.0,0,0.9975062344139651,16,0,1,9.975062344139651,4,0,at first felt heavy
495,At first still anxious a bit. After some time honestly not much change.,mountain,30,5.0,1,1,afternoon,overwhelmed,calm_face,clear,neutral,2,0,0,0,2,2,False,False,True,False,False,0,4,3.0,0,0.9900990099009901,1,0,0,29.702970297029704,13,0,at first still anxious a bit after some time honestly not much change
496,felt good for a moment,rain,30,7.0,2,1,night,neutral,tired_face,clear,calm,5,0,0,0,4,2,False,False,False,False,True,5,3,1.0,0,0.49751243781094534,2,1,0,59.40594059405941,5,0,felt good for a moment
497,"I guess felt lighter, not fully though.",cafe,30,5.0,4,5,night,calm,tense_face,conflicted,focused,1,0,0,0,4,1,True,False,False,False,False,4,0,3.0,0,1.2468827930174564,20,-1,1,23.952095808383234,7,0,i guess felt lighter not fully though
498,kinda calm now,ocean,12,4.0,4,3,evening,overwhelmed,happy_face,conflicted,focused,5,0,0,0,3,1,False,False,False,True,False,1,4,4.0,1,0.7481296758104738,12,1,0,15.9468438538206,3,1,kinda calm now
499,During the session felt good for a moment. Later it changed back to normal after.,cafe,12,7.0,1,4,night,calm,none,clear,overwhelmed,3,1,0,0,4,2,True,False,False,False,False,3,0,1.0,0,3.9603960396039604,4,-3,0,2.9925187032418954,15,0,during the session felt good for a moment later it changed back to normal after
500,During the session got distracted again. Then it shifted kept thinking about work.,ocean,10,4.0,4,4,night,neutral,neutral_face,vague,calm,3,0,0,0,4,0,False,False,False,True,False,2,3,4.0,1,0.9975062344139651,16,0,1,9.975062344139651,13,0,during the session got distracted again then it shifted kept thinking about work
501,honestly got distracted again.,ocean,8,4.0,4,3,afternoon,calm,calm_face,clear,overwhelmed,3,0,0,0,2,2,False,False,False,True,False,0,0,4.0,1,0.7481296758104738,12,1,0,10.631229235880399,4,0,honestly got distracted again
502,At first kept thinking about work. Then it shifted felt heavy.,forest,18,7.0,2,5,morning,restless,none,clear,restless,2,0,0,0,1,2,False,True,False,False,False,3,5,1.0,0,2.4875621890547266,10,-3,0,7.185628742514971,11,0,at first kept thinking about work then it shifted felt heavy
503,felt better after a bit ...,forest,30,5.0,1,3,night,restless,tense_face,conflicted,overwhelmed,2,0,0,0,4,1,False,True,False,False,False,4,5,3.0,0,2.9702970297029703,3,-2,0,9.966777408637874,6,0,felt better after a bit
504,"Honestly felt lighter, not fully though.",cafe,15,6.0,5,2,evening,calm,neutral_face,vague,calm,1,0,0,0,3,0,True,False,False,False,False,2,0,2.0,0,0.3992015968063872,10,3,0,37.3134328358209,6,0,honestly felt lighter not fully though
505,For some reason okay session.,forest,15,7.0,4,5,afternoon,focused,happy_face,vague,calm,2,0,0,0,2,0,False,True,False,False,False,1,1,1.0,0,1.2468827930174564,20,-1,1,11.976047904191617,5,0,for some reason okay session
506,By teh end still a bit off tbh.,ocean,30,6.0,4,2,evening,neutral,tired_face,clear,mixed,3,0,0,0,3,2,False,False,False,True,False,5,3,2.0,0,0.49875311720698257,8,2,0,59.70149253731344,8,0,by teh end still a bit off tbh
507,kept thinking about work,mountain,5,8.0,3,5,evening,overwhelmed,neutral_face,clear,calm,4,0,0,0,3,2,False,False,True,False,False,2,4,0.0,0,1.6611295681063125,15,-2,0,2.9940119760479043,4,0,kept thinking about work
508,At first felt good for a moment.,cafe,15,5.0,4,5,afternoon,calm,none,conflicted,restless,5,1,0,0,2,1,True,False,False,False,False,3,0,3.0,0,1.2468827930174564,20,-1,1,11.976047904191617,7,0,at first felt good for a moment
509,by the end honestly not much change.,cafe,30,4.0,5,4,morning,mixed,neutral_face,conflicted,focused,2,0,0,0,1,1,True,False,False,False,False,2,2,4.0,1,0.7984031936127745,20,1,1,37.406483790523694,7,0,by the end honestly not much change
510,got distracted again,forest,25,4.0,1,5,morning,mixed,calm_face,conflicted,calm,5,0,0,0,1,1,False,True,False,False,False,0,2,4.0,1,4.9504950495049505,5,-4,0,4.990019960079841,3,1,got distracted again
511,honestly not much change,cafe,15,5.0,2,4,morning,neutral,tired_face,conflicted,calm,2,0,0,0,1,1,True,False,False,False,False,5,3,3.0,0,1.9900497512437814,8,-2,0,7.4812967581047385,4,0,honestly not much change
512,kept thinking about work,cafe,12,5.0,1,5,night,restless,calm_face,conflicted,calm,5,0,0,0,4,1,True,False,False,False,False,0,5,3.0,0,4.9504950495049505,5,-4,0,2.3952095808383236,4,0,kept thinking about work
513,honestly back to normal after.,mountain,15,4.0,3,4,night,focused,tired_face,clear,restless,1,0,0,0,4,2,False,False,True,False,False,5,1,4.0,1,1.3289036544850499,12,-1,0,11.221945137157109,5,0,honestly back to normal after
514,felt good for a moment,forest,20,8.0,3,1,morning,focused,tired_face,clear,neutral,4,0,0,0,1,2,False,True,False,False,False,5,1,0.0,0,0.33222591362126247,3,2,0,59.40594059405941,5,0,felt good for a moment
515,At first felt heavy.,mountain,5,4.0,3,3,evening,restless,neutral_face,vague,mixed,1,0,0,0,3,0,False,False,True,False,False,2,5,4.0,1,0.9966777408637875,9,0,0,4.983388704318937,4,0,at first felt heavy
516,During the session mind was all over the place. Later it changed felt heavy.,mountain,18,4.0,3,2,afternoon,restless,happy_face,vague,overwhelmed,1,0,0,0,2,0,False,False,True,False,False,1,5,4.0,1,0.6644518272425249,6,1,0,26.865671641791046,14,0,during the session mind was all over the place later it changed felt heavy
517,during the session back to normal after. then it shifted mind was all over the place.,mountain,10,5.0,3,4,night,overwhelmed,neutral_face,vague,mixed,3,0,0,0,4,0,False,False,True,False,False,2,4,3.0,0,1.3289036544850499,12,-1,0,7.4812967581047385,16,0,during the session back to normal after then it shifted mind was all over the place
518,"By the end some peace, some noise in head.",rain,30,7.0,1,2,night,neutral,none,clear,restless,4,1,0,0,4,2,False,False,False,False,True,3,3,1.0,0,1.9801980198019802,2,-1,0,14.92537313432836,9,0,by the end some peace some noise in head
519,for some reason okay session.,mountain,20,6.0,2,3,night,overwhelmed,calm_face,conflicted,restless,5,0,0,0,4,1,False,False,True,False,False,0,4,2.0,0,1.492537313432836,6,-1,0,13.2890365448505,5,0,for some reason okay session
520,still a bit off tbh,mountain,20,8.0,5,2,night,overwhelmed,tired_face,vague,focused,1,0,0,0,4,0,False,False,True,False,False,5,4,0.0,0,0.3992015968063872,10,3,0,49.75124378109453,5,0,still a bit off tbh
521,I guess helped me plan my day.,forest,10,8.0,4,4,afternoon,neutral,none,conflicted,focused,1,1,0,0,2,1,False,True,False,False,False,3,3,0.0,0,0.9975062344139651,16,0,1,9.975062344139651,7,0,i guess helped me plan my day
522,still a bit off tbh,mountain,8,4.0,3,2,morning,calm,tired_face,vague,mixed,5,0,0,0,1,0,False,False,True,False,False,5,0,4.0,1,0.6644518272425249,6,1,0,11.940298507462687,5,0,still a bit off tbh
523,at first still anxious a bit.,ocean,5,6.0,3,2,night,mixed,neutral_face,conflicted,neutral,3,0,0,0,4,1,False,False,False,True,False,2,2,2.0,0,0.6644518272425249,6,1,0,7.46268656716418,6,0,at first still anxious a bit
524,felt heavy,forest,20,6.0,2,5,afternoon,calm,tense_face,vague,calm,5,0,0,0,2,0,False,True,False,False,False,4,0,2.0,0,2.4875621890547266,10,-3,0,7.984031936127745,2,1,felt heavy
525,At first that helped a little.,ocean,12,6.0,3,1,night,overwhelmed,neutral_face,conflicted,calm,1,0,0,0,4,1,False,False,False,True,False,2,4,2.0,0,0.33222591362126247,3,2,0,35.64356435643565,6,0,at first that helped a little
526,at first okay session. tehn it shifted still anxious a bit. ...,ocean,18,7.0,4,3,afternoon,focused,neutral_face,conflicted,neutral,5,0,0,0,2,1,False,False,False,True,False,2,1,1.0,0,0.7481296758104738,12,1,0,23.920265780730897,12,0,at first okay session tehn it shifted still anxious a bit
527,"some peace, some noise in head",mountain,30,4.0,1,1,afternoon,overwhelmed,calm_face,vague,mixed,3,0,0,0,2,0,False,False,True,False,False,0,4,4.0,1,0.9900990099009901,1,0,0,29.702970297029704,6,0,some peace some noise in head
528,honestly not much change,forest,20,6.0,3,4,morning,overwhelmed,none,clear,overwhelmed,4,0,0,0,1,2,False,True,False,False,False,3,4,2.0,0,1.3289036544850499,12,-1,0,14.962593516209477,4,0,honestly not much change
529,mind was all over the place,forest,15,8.0,1,3,morning,mixed,tense_face,conflicted,calm,1,0,0,0,1,1,False,True,False,False,False,4,2,0.0,0,2.9702970297029703,3,-2,0,4.983388704318937,6,0,mind was all over the place
530,it was fine,ocean,15,7.0,4,2,afternoon,neutral,none,clear,calm,3,0,0,0,2,2,False,False,False,True,False,3,3,1.0,0,0.49875311720698257,8,2,0,29.85074626865672,3,1,it was fine
531,For some reason mind was all over the place.,mountain,20,7.0,1,1,morning,calm,neutral_face,vague,restless,5,0,0,0,1,0,False,False,True,False,False,2,0,1.0,0,0.9900990099009901,1,0,0,19.801980198019802,9,0,for some reason mind was all over the place
532,honestly not much change,ocean,30,5.0,4,4,morning,restless,none,vague,calm,3,0,0,0,1,0,False,False,False,True,False,3,5,3.0,0,0.9975062344139651,16,0,1,29.925187032418954,4,0,honestly not much change
533,By the end okay session.,rain,30,6.0,5,2,afternoon,mixed,neutral_face,clear,neutral,4,0,0,0,2,2,False,False,False,False,True,2,2,2.0,0,0.3992015968063872,10,3,0,74.6268656716418,5,0,by the end okay session
534,could focus for a while ...,forest,30,6.0,2,4,afternoon,overwhelmed,tense_face,conflicted,calm,3,0,0,0,2,1,False,True,False,False,False,4,4,2.0,0,1.9900497512437814,8,-2,0,14.962593516209477,6,0,could focus for a while
535,still anxious a bit ...,forest,12,6.0,2,1,morning,restless,happy_face,vague,mixed,3,0,0,0,1,0,False,True,False,False,False,1,5,2.0,0,0.49751243781094534,2,1,0,23.762376237623762,5,0,still anxious a bit
536,At first still a bit off tbh. ...,cafe,10,4.0,4,5,night,mixed,none,vague,focused,4,0,0,0,4,0,True,False,False,False,False,3,2,4.0,1,1.2468827930174564,20,-1,1,7.984031936127745,8,0,at first still a bit off tbh
537,Honestly that helped a little.,rain,20,4.0,3,2,afternoon,overwhelmed,calm_face,clear,restless,1,0,0,0,2,2,False,False,False,False,True,0,4,4.0,1,0.6644518272425249,6,1,0,29.85074626865672,5,0,honestly that helped a little
538,"honestly felt lighter, not fully though. tehn it shifted felt better after a bit.",cafe,10,7.0,1,5,afternoon,restless,happy_face,vague,overwhelmed,2,0,0,0,2,0,True,False,False,False,False,1,5,1.0,0,4.9504950495049505,5,-4,0,1.9960079840319362,14,0,honestly felt lighter not fully though tehn it shifted felt better after a bit
539,"At first some peace, some noise in head. Later it changed okay session. ...",ocean,10,7.0,3,1,afternoon,neutral,calm_face,vague,neutral,5,0,0,0,2,0,False,False,False,True,False,0,3,1.0,0,0.33222591362126247,3,2,0,29.702970297029704,14,0,at first some peace some noise in head later it changed okay session
540,okay session,mountain,5,6.0,1,2,morning,mixed,neutral_face,vague,focused,1,0,0,0,1,0,False,False,True,False,False,2,2,2.0,0,1.9801980198019802,2,-1,0,2.4875621890547266,2,1,okay session
541,By the end felt heavy.,cafe,25,6.0,4,5,night,focused,none,vague,overwhelmed,5,1,0,0,4,0,True,False,False,False,False,3,1,2.0,0,1.2468827930174564,20,-1,1,19.960079840319363,5,0,by the end felt heavy
542,Honestly kinda calm now. Then it shifted not sure what changed.,ocean,18,8.0,5,1,morning,calm,none,conflicted,overwhelmed,4,0,0,0,1,1,False,False,False,True,False,3,0,0.0,0,0.1996007984031936,5,4,0,89.10891089108911,11,0,honestly kinda calm now then it shifted not sure what changed
543,mind was all over the place,ocean,12,5.0,2,4,morning,restless,neutral_face,conflicted,mixed,3,0,0,0,1,1,False,False,False,True,False,2,5,3.0,0,1.9900497512437814,8,-2,0,5.985037406483791,6,0,mind was all over the place
544,Honestly it was fine. Then it shifted kept thinking about work.,rain,10,6.0,5,5,night,focused,neutral_face,conflicted,focused,3,0,0,0,4,1,False,False,False,False,True,2,1,2.0,0,0.9980039920159681,25,0,1,9.980039920159681,11,0,honestly it was fine then it shifted kept thinking about work
545,at first kept thinking about work. then it shifted felt good for a moment.,rain,15,7.0,5,5,night,mixed,calm_face,vague,mixed,3,0,0,0,4,0,False,False,False,False,True,0,2,1.0,0,0.9980039920159681,25,0,1,14.970059880239521,14,0,at first kept thinking about work then it shifted felt good for a moment
546,By the end breathing slowed down.,rain,18,4.0,3,5,morning,mixed,happy_face,clear,overwhelmed,2,0,0,0,1,2,False,False,False,False,True,1,2,4.0,1,1.6611295681063125,15,-2,0,10.778443113772456,6,0,by the end breathing slowed down
547,I guess felt heavy.,rain,18,5.0,2,4,afternoon,overwhelmed,happy_face,conflicted,focused,3,0,0,0,2,1,False,False,False,False,True,1,4,3.0,0,1.9900497512437814,8,-2,0,8.977556109725686,4,0,i guess felt heavy
548,still anxious a bit ...,ocean,15,5.0,2,4,night,restless,none,clear,neutral,1,0,0,0,4,2,False,False,False,True,False,3,5,3.0,0,1.9900497512437814,8,-2,0,7.4812967581047385,5,0,still anxious a bit
549,During the session helped me plan my day. Later it changed still anxious a bit.,cafe,10,4.0,1,1,morning,calm,neutral_face,clear,mixed,5,0,0,0,1,2,True,False,False,False,False,2,0,4.0,1,0.9900990099009901,1,0,0,9.900990099009901,15,0,during the session helped me plan my day later it changed still anxious a bit
550,okay session,ocean,5,7.0,5,2,night,mixed,none,conflicted,neutral,1,1,0,0,4,1,False,False,False,True,False,3,2,1.0,0,0.3992015968063872,10,3,0,12.437810945273633,2,1,okay session
551,I guess mind was all over the place.,mountain,15,4.0,3,2,morning,restless,none,conflicted,overwhelmed,5,0,0,0,1,1,False,False,True,False,False,3,5,4.0,1,0.6644518272425249,6,1,0,22.38805970149254,8,0,i guess mind was all over the place
552,For some reason kept thinking about work.,mountain,12,4.0,5,1,afternoon,mixed,none,vague,mixed,2,0,0,0,2,0,False,False,True,False,False,3,2,4.0,1,0.1996007984031936,5,4,0,59.40594059405941,7,0,for some reason kept thinking about work
553,I guess back to normal after.,rain,20,4.0,4,2,morning,neutral,neutral_face,clear,overwhelmed,2,0,0,0,1,2,False,False,False,False,True,2,3,4.0,1,0.49875311720698257,8,2,0,39.800995024875625,6,0,i guess back to normal after
554,still anxious a bit,forest,8,4.0,1,1,morning,calm,calm_face,conflicted,calm,3,0,0,0,1,1,False,True,False,False,False,0,0,4.0,1,0.9900990099009901,1,0,0,7.920792079207921,4,0,still anxious a bit
555,"at first some peace, some noise in head. tehn it shifted could focus for a while. ...",cafe,12,4.0,3,4,evening,restless,none,vague,focused,4,1,0,0,3,0,True,False,False,False,False,3,5,4.0,1,1.3289036544850499,12,-1,0,8.977556109725686,17,0,at first some peace some noise in head tehn it shifted could focus for a while
556,By the end still a bit off tbh.,forest,20,8.0,5,4,morning,overwhelmed,calm_face,conflicted,restless,1,0,0,0,1,1,False,True,False,False,False,0,4,0.0,0,0.7984031936127745,20,1,1,24.93765586034913,8,0,by the end still a bit off tbh
557,for some reason helped me plan my day. ...,mountain,5,6.0,2,4,evening,overwhelmed,calm_face,clear,restless,4,0,0,0,3,2,False,False,True,False,False,0,4,2.0,0,1.9900497512437814,8,-2,0,2.493765586034913,9,0,for some reason helped me plan my day
558,During the session got distracted again. After some time kept thinking about work.,ocean,25,5.0,4,2,morning,mixed,calm_face,vague,mixed,3,0,0,0,1,0,False,False,False,True,False,0,2,3.0,0,0.49875311720698257,8,2,0,49.75124378109453,13,0,during the session got distracted again after some time kept thinking about work
559,During the session mind was all over the place. Later it changed felt better after a bit.,mountain,25,8.0,5,2,afternoon,neutral,neutral_face,conflicted,calm,5,0,0,0,2,1,False,False,True,False,False,2,3,0.0,0,0.3992015968063872,10,3,0,62.18905472636816,17,0,during the session mind was all over the place later it changed felt better after a bit
560,by the end felt good for a moment.,forest,12,6.0,2,4,afternoon,restless,happy_face,vague,mixed,2,0,0,0,2,0,False,True,False,False,False,1,5,2.0,0,1.9900497512437814,8,-2,0,5.985037406483791,8,0,by the end felt good for a moment
561,still anxious a bit,ocean,15,6.0,5,5,morning,focused,neutral_face,conflicted,neutral,1,0,0,0,1,1,False,False,False,True,False,2,1,2.0,0,0.9980039920159681,25,0,1,14.970059880239521,4,0,still anxious a bit
562,not sure what changed,mountain,5,5.0,1,1,morning,overwhelmed,tired_face,vague,focused,2,0,0,0,1,0,False,False,True,False,False,5,4,3.0,0,0.9900990099009901,1,0,0,4.9504950495049505,4,0,not sure what changed
563,At first kept thinking about work.,rain,12,7.0,5,5,afternoon,mixed,neutral_face,clear,neutral,4,0,0,0,2,2,False,False,False,False,True,2,2,1.0,0,0.9980039920159681,25,0,1,11.976047904191617,6,0,at first kept thinking about work
564,kinda calm now,rain,20,5.0,3,4,afternoon,mixed,none,vague,overwhelmed,1,1,0,0,2,0,False,False,False,False,True,3,2,3.0,0,1.3289036544850499,12,-1,0,14.962593516209477,3,1,kinda calm now
565,at first still a bit off tbh. later it changed back to normal after.,mountain,12,5.0,5,3,night,neutral,happy_face,clear,overwhelmed,3,0,0,0,4,2,False,False,True,False,False,1,3,3.0,0,0.5988023952095809,15,2,0,19.93355481727575,14,0,at first still a bit off tbh later it changed back to normal after
566,I guess okay session.,rain,20,4.0,5,3,morning,calm,tired_face,clear,neutral,4,0,0,0,1,2,False,False,False,False,True,5,0,4.0,1,0.5988023952095809,15,2,0,33.222591362126245,4,0,i guess okay session
567,Honestly could focus for a while.,rain,12,5.0,4,4,night,mixed,calm_face,conflicted,overwhelmed,2,0,0,0,4,1,False,False,False,False,True,0,2,3.0,0,0.9975062344139651,16,0,1,11.970074812967582,6,0,honestly could focus for a while
568,I guess it was fine.,rain,20,7.0,3,2,afternoon,overwhelmed,tense_face,clear,focused,3,0,0,0,2,2,False,False,False,False,True,4,4,1.0,0,0.6644518272425249,6,1,0,29.85074626865672,5,0,i guess it was fine
569,By the end honestly not much change. ...,ocean,18,6.0,2,3,afternoon,neutral,none,vague,restless,5,1,0,0,2,0,False,False,False,True,False,3,3,2.0,0,1.492537313432836,6,-1,0,11.960132890365449,8,0,by the end honestly not much change
570,mind was all over the place ...,forest,12,5.0,2,2,night,neutral,neutral_face,clear,calm,5,0,0,0,4,2,False,True,False,False,False,2,3,3.0,0,0.9950248756218907,4,0,0,11.940298507462687,7,0,mind was all over the place
571,at first back to normal after. after some time that helped a little.,cafe,25,7.0,1,5,night,neutral,neutral_face,clear,mixed,4,0,0,0,4,2,True,False,False,False,False,2,3,1.0,0,4.9504950495049505,5,-4,0,4.990019960079841,13,0,at first back to normal after after some time that helped a little
572,at first honestly not much change.,ocean,25,5.0,3,4,evening,overwhelmed,tense_face,vague,overwhelmed,1,0,0,0,3,0,False,False,False,True,False,4,4,3.0,0,1.3289036544850499,12,-1,0,18.703241895261847,6,0,at first honestly not much change
573,Honestly felt better after a bit.,rain,5,6.0,1,5,afternoon,mixed,neutral_face,vague,focused,2,0,0,0,2,0,False,False,False,False,True,2,2,2.0,0,4.9504950495049505,5,-4,0,0.9980039920159681,6,0,honestly felt better after a bit
